Scenario,Week,SKU,Forecast,Actual,BeginningStock,EndingStock,Fulfilled,LostSales,StockoutFlag,OrderPlacedQty,HoldingCost,OrderingCost,PM_new_service,PM_early_trigger,PM_relax_cap,PM_uplift_pct
Baseline,52,Rotkäppchen Sekt,467.3332540424878,604.0,940.0,336.0,604.0,0.0,0,0.0,38.82555159868216,0.0,0.99,False,1.0,0.0
Baseline,52,San Pellegrino,914.8053462682933,1059.0,1868.0,809.0,1059.0,0.0,0,0.0,66.30885157502456,0.0,0.99,False,1.0,0.0
Baseline,52,Sauvignon Blanc,469.99896559955016,513.0,577.0,64.0,513.0,0.0,0,0.0,11.89995314134492,0.0,0.92,False,1.0,0.0
Baseline,52,Schwip Schwap,573.9140838675429,999.0,2238.0,1239.0,999.0,0.0,0,1596.0,82.16104449975377,100.0,0.99,False,1.0,0.0
Baseline,52,Selters,1012.7031325978124,603.0,1777.0,1174.0,603.0,0.0,0,0.0,104.09265189895865,0.0,0.99,False,1.0,0.0
Baseline,52,Sprite,679.7473257465136,873.0,1001.0,128.0,873.0,0.0,0,1416.0,41.27505181292133,100.0,0.99,False,1.0,0.0
Baseline,52,Tanqueray,362.5663297446057,262.0,1642.0,1380.0,262.0,0.0,0,0.0,60.247800513119536,0.0,0.92,False,1.0,0.0
Baseline,52,Tomato Juice,1104.031630041287,1471.0,1907.0,436.0,1471.0,0.0,0,2104.0,61.156569040379715,100.0,0.99,False,1.0,0.0
Baseline,52,Veuve Clicquot,341.58824681845056,357.0,1597.0,1240.0,357.0,0.0,0,0.0,53.619522956224465,0.0,0.92,False,1.0,0.0
Baseline,52,Vio Wasser,813.1021228104022,880.0,2620.0,1740.0,880.0,0.0,0,1794.0,116.6677345674234,100.0,0.99,False,1.0,0.0
Baseline,52,Vittel,895.1092223954226,692.0,1991.0,1299.0,692.0,0.0,0,0.0,63.70369034380199,0.0,0.99,False,1.0,0.0
Baseline,52,Volvic,922.5380238885595,635.0,1593.0,958.0,635.0,0.0,0,0.0,53.34673279848094,0.0,0.99,False,1.0,0.0
Baseline,52,Volvic Touch,889.7308860416945,783.0,2560.0,1777.0,783.0,0.0,0,0.0,153.08038071090726,0.0,0.99,False,1.0,0.0
Baseline,52,Warsteiner,429.92116751590714,615.0,131.0,0.0,131.0,484.0,1,0.0,2.1180089832559448,0.0,0.85,False,1.0,0.0
